Question,Company,Category,Complexity,Experience Level,Years of Experience
"Tell me about a time you, as a Principal PM, handled significant pushback from support while driving search at Netflix. What did you do and what was the outcome?",Netflix,Behavioral,Medium,Principal PM,5-8 years
"Tell me about a time you, as a Director, handled significant pushback from data science while driving notifications at Netflix. What did you do and what was the outcome?",Netflix,Behavioral,Complex,Director,8 years
"As a Principal PM at Netflix, how would you partner with engineering to address technical debt in driver supply while still delivering increase marketplace liquidity?",Netflix,Technical,Simple,Principal PM,8 years
"As a Director at Netflix, how would you partner with engineering to address technical debt in international expansion while still delivering improve NPS?",Netflix,Technical,Medium,Director,8 years
"As a Senior PM at Netflix, how would you partner with engineering to address technical debt in waitlist conversion while still delivering increase conversion rate?",Netflix,Technical,Complex,Senior PM,3-5 years
"Design a v1 architecture for recommendations at Netflix to increase marketplace liquidity. What components, APIs, and data flows would you propose?",Netflix,System Design,Simple,Principal PM,8 years
"Design a v1 architecture for subscriptions at Netflix to increase revenue. What components, APIs, and data flows would you propose?",Netflix,System Design,Medium,Director,8 years
"Design a v1 architecture for driver supply at Netflix to increase paid conversion. What components, APIs, and data flows would you propose?",Netflix,System Design,Complex,Senior PM,3-5 years
"As a Senior PM at Netflix, propose a new feature for subscriptions to increase revenue. How would you validate demand and ensure usability?",Netflix,Product Sense,Simple,Senior PM,3-5 years
"As a Senior PM at Netflix, propose a new feature for NPS to increase repeat usage. How would you validate demand and ensure usability?",Netflix,Product Sense,Medium,Senior PM,3-5 years
"As a Group PM at Netflix, propose a new feature for subscriptions to reduce costs. How would you validate demand and ensure usability?",Netflix,Product Sense,Complex,Group PM,5-8 years
"You're the Group PM at Netflix. How would you plan, derisk, and deliver helpdesk experience improvements under thirdparty dependencies?",Netflix,Execution,Simple,Group PM,5-8 years
"You're the Senior PM at Netflix. How would you plan, derisk, and deliver driver supply improvements under limited engineering bandwidth?",Netflix,Execution,Medium,Senior PM,3-5 years
"You're the Principal PM at Netflix. How would you plan, derisk, and deliver fraud mitigation improvements under legacy systems?",Netflix,Execution,Complex,Principal PM,5-8 years
"As a Principal PM at Netflix, plan the GTM for a new self-serve funnel initiative to increase activation. What segments, messaging, and channels would you choose?",Netflix,Launch,Simple,Principal PM,5-8 years
"As a Senior PM at Netflix, plan the GTM for a new merchant onboarding initiative to increase paid conversion. What segments, messaging, and channels would you choose?",Netflix,Launch,Medium,Senior PM,3-5 years
"As a Principal PM at Netflix, plan the GTM for a new fraud mitigation initiative to increase activation. What segments, messaging, and channels would you choose?",Netflix,Launch,Complex,Principal PM,5-8 years
"At Netflix, as a Principal PM, how would you evaluate pricing and packaging options for retention to increase revenue?",Netflix,Pricing,Simple,Principal PM,8 years
"At Netflix, as a Senior PM, how would you evaluate pricing and packaging options for subscriptions to increase paid conversion?",Netflix,Pricing,Medium,Senior PM,3-5 years
"At Netflix, as a Senior PM, how would you evaluate pricing and packaging options for content safety to scale globally?",Netflix,Pricing,Complex,Senior PM,3-5 years
You're the Director at Netflix. Define success criteria and a 90day review plan for notifications changes aimed to increase paid conversion.,Netflix,Success Criteria,Simple,Director,8 years
You're the Principal PM at Netflix. Define success criteria and a 90day review plan for B2B admin console changes aimed to improve retention.,Netflix,Success Criteria,Medium,Principal PM,8 years
You're the Principal PM at Netflix. Define success criteria and a 90day review plan for creator tools changes aimed to increase activation.,Netflix,Success Criteria,Complex,Principal PM,8 years
"As a Director at Netflix, how would you prioritize a backlog for search to reduce support volume with data science and design disagreeing?",Netflix,Prioritization,Simple,Director,8 years
"As a Principal PM at Netflix, how would you prioritize a backlog for creator tools to improve NPS with legal and marketing disagreeing?",Netflix,Prioritization,Medium,Principal PM,5-8 years
"As a Senior PM at Netflix, how would you prioritize a backlog for support automation to increase repeat usage with finance and engineering disagreeing?",Netflix,Prioritization,Complex,Senior PM,3-5 years
"At Netflix, as a Principal PM, how would you diagnose and resolve declining health metrics for notifications under high risk of abuse?",Netflix,Product Health,Simple,Principal PM,5-8 years
"At Netflix, as a Senior PM, how would you diagnose and resolve declining health metrics for merchant onboarding under data sparsity?",Netflix,Product Health,Medium,Senior PM,3-5 years
"At Netflix, as a Senior PM, how would you diagnose and resolve declining health metrics for search under limited engineering bandwidth?",Netflix,Product Health,Complex,Senior PM,3-5 years
"As a Principal PM at Netflix, design an AB test plan for subscriptions to scale globally. How do you handle power, segmentation, and interaction effects?",Netflix,AB Testing,Simple,Principal PM,5-8 years
"As a Principal PM at Netflix, design an AB test plan for search to increase activation. How do you handle power, segmentation, and interaction effects?",Netflix,AB Testing,Medium,Principal PM,8 years
"As a Senior PM at Netflix, design an AB test plan for merchant onboarding to increase activation. How do you handle power, segmentation, and interaction effects?",Netflix,AB Testing,Complex,Senior PM,3-5 years
"As a Group PM at Netflix, how would you define and execute a multiquarter strategy for search to increase paid conversion? What tradeoffs would you consider under seasonality?",Netflix,Strategic,Simple,Group PM,5-8 years
"As a Principal PM at Netflix, how would you define and execute a multiquarter strategy for content safety to reduce costs? What tradeoffs would you consider under limited engineering bandwidth?",Netflix,Strategic,Medium,Principal PM,5-8 years
"As a Group PM at Netflix, how would you define and execute a multiquarter strategy for host acquisition to increase paid conversion? What tradeoffs would you consider under tight timelines?",Netflix,Strategic,Complex,Group PM,5-8 years
"At Netflix, as a APM, how would you align sales and support on a contentious roadmap decision for support automation?",Netflix,Leadership,Simple,APM,1-2 years
"At Netflix, as a Group PM, how would you align legal and ops on a contentious roadmap decision for CRM pipeline?",Netflix,Leadership,Medium,Group PM,5-8 years
"At Netflix, as a APM, how would you align sales and design on a contentious roadmap decision for support automation?",Netflix,Leadership,Complex,APM,0-1 years
"As a APM at Netflix, which North Star and guardrail metrics would you set for support automation to increase activation? How would you instrument and review them?",Netflix,Metrics,Simple,APM,0-1 years
"As a PM at Netflix, which North Star and guardrail metrics would you set for mobile app performance to improve NPS? How would you instrument and review them?",Netflix,Metrics,Medium,PM,2-3 years
"As a APM at Netflix, which North Star and guardrail metrics would you set for onboarding to increase activation? How would you instrument and review them?",Netflix,Metrics,Complex,APM,0-1 years
You're the Group PM at Netflix. Design an experiment roadmap to improve NPS for checkout. Which levers would you test first and why?,Netflix,Growth,Simple,Group PM,5-8 years
You're the APM at Netflix. Design an experiment roadmap to improve NPS for B2B admin console. Which levers would you test first and why?,Netflix,Growth,Medium,APM,1-2 years
You're the PM at Netflix. Design an experiment roadmap to reduce churn for notifications. Which levers would you test first and why?,Netflix,Growth,Complex,PM,2-3 years
